Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2010-03-04,0.0067629619236442284,,-0.005228476916904867,0.010148458443520747,0.004776662776145857,0.004100325989051301,0.003293327725538475,,0.002027398584748985,-0.0031563171148059066,0.009052485968646495
2010-03-05,0.012824333575649716,,0.018746063995893625,0.01942414183758645,0.015280194151434445,0.012250317012658885,0.006200156025175874,,0.010114249191915503,0.013932814784045178,0.018583989628702335
2010-03-08,0.0,,-0.0015479834929112979,0.001971015110159957,-0.004682062246165519,0.005378812322477833,-0.0036244957372346676,,0.0,-0.005933729556407585,0.0025166950231769736
2010-03-09,-0.006331016755212859,,0.0,0.0032783246081002915,0.008064198703516823,0.004458362904735003,-0.0014552641993059723,,-0.0013346948577099838,-0.0006285715499174671,-0.0015693769651331513
2010-03-10,0.00030345994080027694,,0.008784320630148335,0.011111572926045366,0.002000265168792037,0.006657703855270869,-0.0014571714337996422,,0.0003342303711895145,0.0006289669006169785,0.002200260523210096
2010-03-11,0.005762766806384878,,-0.0017073416904743732,0.00840307263664597,0.003659218393828878,0.003968453271241401,0.001823667691309705,,0.0033410763137511346,0.007854077020306383,0.007212017755188649
2010-03-12,0.003920699203652456,,0.0005130233199341916,-0.0038460074368401598,0.0066289842384028574,-0.0008783580485485221,0.0007290148219487591,,-0.006327005592384638,-0.007481346771960662,0.002801896068115539
2010-03-15,-0.00030069391337883555,,-0.010256639379392363,0.0,0.0,-0.0008794418774721313,0.007641876664617797,,0.003686501919289986,0.006595570952157681,-0.0012415436538099067
2010-03-16,0.014723571987090178,,0.008980914636837811,0.012226279037788945,0.013500414311659936,0.007479132559943702,0.004694732766741927,,0.011685790914369498,0.0028081407415050386,0.0074604689464405904
2010-03-17,0.005625930541089952,,0.010955599404613103,0.012079098101935193,0.001624381531013519,0.0030567503977543264,0.0043132683753697165,,0.003300387760032608,0.0003110986346241962,0.004936743434209356
2010-03-18,-0.007066286157084045,,-0.014900607434524815,-0.005653441721724328,0.006811154507640582,0.0013061171241883773,0.0010736335232255367,,-0.004605234483960996,0.006842820084710377,-0.00030718653387684647
2010-03-19,-0.010907908225491925,,-0.012021749786496505,-0.006584526564417104,-0.00400823692813157,-0.005975230633031514,-0.0029438217536895683,,-0.0011004522548981877,-0.00037184139757917567,-0.0030154568076868893
2010-03-23,0.013029574415208245,,0.003850786958430996,0.008243402644996456,0.011326945081777895,0.009581429116980456,0.007882210634612807,,0.004032051655449065,0.004929050876567809,0.003970569723645623
2010-03-24,-0.0029229546138791473,,-0.005754247197139795,0.0006288782865246922,-0.007039685834808074,-0.0047450450408333955,-0.007109738724835224,,-0.010374889736373794,-0.010729838441656536,-0.003954866649864663
2010-03-25,-0.019935868356745323,,-0.016836161034066932,0.004399381330280949,-0.000644681460632901,0.0017337809433795037,-0.001432150722598724,,-0.006424918905745258,-0.004028623453138813,0.005803243723365492
2010-03-26,0.007478407981418744,,0.00035665944208540523,0.001252141641966631,0.0025795620056281443,-0.004759212181577044,0.0007172594011393141,,0.002382711362824308,-0.007466999178502243,0.003947449555816052
2010-03-29,0.010689292741123957,,0.019436456520951273,0.0012497010116083729,0.009006145212393735,0.003042913904761413,0.004657850626134552,,0.012223812593848082,0.010657980763793207,0.0015125279926582191
2010-03-30,0.0014683422341323915,,0.0015739747903054102,-0.006242162109061589,0.0015940315011375716,0.00433389073555035,0.001782670596546465,,-0.002683819261601661,0.0,-0.0009061322383852044
2010-03-31,-0.00498669611162017,,0.004540865996944143,0.0018845579557495995,-0.0057288906490505775,-0.003020591754960722,-0.005695662853515526,,-0.0023545509059405,-0.003411156277268068,-0.007255212518625598
2010-04-01,0.01739383057901356,,0.017732857872155394,0.008150471686477978,0.006401837290344936,-0.001731631575292325,0.006445044156325519,,0.01382336262187267,0.005602007494089456,0.007003942899344251
2010-04-05,0.012170218758801976,,0.01776576219091175,0.009950094310573476,0.007315975284112097,0.01170889059855229,0.0,,0.005986163234698694,-0.00278574741995552,0.0120952313673246
2010-04-06,0.0017181147654590223,,0.0,0.010467969033602698,0.0003154621922127898,0.0008567749898849009,-0.0032017299708537728,,0.008264400918032822,-0.0006208273521494112,0.0014939999269498738
2010-04-07,-0.006287748066938659,,-0.009902598524060391,-0.00365600222127227,-0.0056817118866066,-0.003854053439995453,-0.006424236361211366,,-0.009836100161478845,-0.004347251335797719,-0.0035795049408317015
2010-04-08,0.0023008723675002063,,0.003559298104843789,0.007950690179599817,0.0031747425439201393,0.0017198211693869592,0.0017958968429638844,,-0.00596017735289156,-0.003743396621121442,0.009580607363340654
2010-04-09,0.001721673639175636,,0.010642630509591022,0.0036406620679190205,0.005696013375218412,0.007725149792501718,0.005378450914424571,,0.007328327259841894,0.004383341458878087,0.007413584568043863
2010-04-12,-0.0031508486662213953,,0.002339837288437341,0.004232658477892004,0.0022026915398691838,0.002129408094981411,0.003209411051203981,,0.0026455483142351355,-0.002805797949103628,0.0
2010-04-13,-0.0037353951368261917,,-0.0035016700841900006,0.0006019029457948744,0.0015700081875644756,0.002975076972457691,-0.0031991436841097842,,-0.005277243995463365,0.0009380535252858646,0.00529922248671344
2010-04-14,0.007498723896350201,,0.009538085512712291,0.025872245966873875,0.012852519150374775,0.01440662629345546,0.0014264280525437822,,0.0009947531073515314,-0.0034356827732819895,0.015519619480601543
2010-04-15,0.0,,-0.00016597453756583835,-0.004105320800754542,0.009594672188783404,0.004594899509021477,-0.0017805473100664937,,-0.0003314723538681008,-0.002820199534512291,0.004325486427783964
2010-04-16,-0.01717677078122204,,-0.01690993027272536,-0.036513606079208394,-0.01624790871402515,-0.01330535162429436,-0.004281123461300385,,-0.011596893874855296,-0.005971098159835209,-0.013207345235926926
2010-04-19,0.0002908752367900558,,0.0013493413528877785,0.009779704285756585,-0.0018695997358383343,0.0021069737913863573,0.003941419174542826,,0.0010059778638642491,0.008219959567555168,0.0017458945676926962
2010-04-20,0.003203149255742499,,0.019535185764212537,0.013317305587888129,0.011551808355360071,0.0054665742197264056,0.00285489195678279,,0.01272591551219171,0.0021953420161189285,0.012198818919876953
2010-04-21,-0.0026117960594160827,,-0.0009907994913747054,-0.00597423917653972,0.00679005600111493,0.0020913096163888145,0.0,,0.0009921213319441513,-0.01752223458572133,0.004591061116840489
2010-04-22,0.00989486037574383,,0.002479827542408053,0.005408859681692579,0.009196899780377077,0.0025041178969655853,0.0,,0.003303359489267743,-0.01146505318136648,0.017994886833258228
2010-04-23,0.008933585329243376,,0.024080773863645488,0.0029890454648715536,0.006075209899901068,0.002497666804363474,-0.0024910750246580626,,0.00790234894289954,0.009987315601970304,0.0008414180362554813
2010-04-26,0.004284513779126753,,-0.003382419291556138,-0.015494825466355056,0.0021135726939174315,-0.001245673088540289,-0.0021408221586294296,,-0.003593164150003769,-0.01052645234552263,0.007849856556017887
2010-04-27,-0.036404925931904586,,-0.03070420491766157,-0.03389830508474545,-0.024103695728400765,-0.019542660678515622,-0.017518367200360152,,-0.017049634979766415,-0.01160510003446602,-0.02892931508952612
2010-04-28,0.012101468350021127,,0.010169691065397668,0.014410898814056106,0.007100998928980751,0.0029684686745778954,0.008005548269337748,,0.010340614750992572,0.006523176530952135,-0.0034372468333336847
2010-04-30,-0.017629971680541034,,-0.012364254589377288,-0.024154645624748894,-0.02368077737743557,-0.02092922583577983,-0.005757566492238575,,0.003957905925478178,-0.012787604238190142,-0.02080997222255143
2010-05-06,-0.03287221567448462,,-0.03411404968091525,-0.042058723268335596,-0.03306069132319833,-0.030091778784916867,-0.02499126456892231,,-0.027583561114118416,-0.026817391520259748,-0.03559918585435562
2010-05-07,-0.01111859663161796,,-0.019087188148123047,-0.011140526735908818,-0.02214223079503952,-0.022032217881686966,-0.006686311403315104,,-0.005468757626587495,-0.013280666057034485,-0.01830367961596313
2010-05-10,0.04754279961713692,,0.04273528363336632,0.05566600049321502,0.057275945437436304,0.04597670025734568,0.029170032198819973,,0.03092817934004799,0.026918160510930766,0.05220636594770345
2010-05-11,-0.012572596053801677,,-0.006627389839131248,-0.0037663595814227957,-0.002834592043150286,-0.006593208597514,-0.00036350433457166265,,0.00200000700412839,-0.001965979271541185,-0.0002953994005033822
2010-05-12,0.02080711546656744,,0.013869577288496693,0.011341992003732981,0.022109750528671368,0.0261058016343918,0.006906440336014841,,0.008316856425524488,0.008207470758576418,0.014475974880348463
2010-05-13,-0.014907182517452933,,-0.006406837761410933,-0.01806838671796651,-0.015451297724909274,-0.014661643633142818,-0.006137205616574826,,-0.004289587505917014,-0.010745582160086142,-0.02242275370954938
2010-05-14,-0.024397880830776097,,-0.01986752443246087,-0.026015326222459723,-0.021029415412208263,-0.01925604371948819,-0.009443970224251474,,-0.008283355756112498,-0.013495853551448445,-0.016681815965367552
2010-05-17,0.0,,-0.010312995355281296,0.0006514114810312055,-0.002565086720874521,0.004908923996615355,0.01063430536518628,,0.0010021778940354498,0.0,0.007573322327862009
2010-05-18,-0.017093601998345975,,-0.007725424934767355,-0.028645977550754487,-0.012535873716271517,-0.01509773915728696,-0.005805403756057537,,-0.009679152929191637,-0.008007901004667417,-0.018640561777220843
2010-05-19,0.0,,-0.011406930442084073,0.0013406837643539227,-0.012695267397206722,-0.007664268889755355,-0.002555141426870189,,-0.01011125758371978,-0.002354422397343181,-0.006127605108222078
2010-05-20,-0.045410859457711394,,-0.04468852970709558,-0.046184531406116336,-0.04352151290317385,-0.03180458109781259,-0.02963755394318368,,-0.02996272349859408,-0.031355313758817616,-0.03884164177664229
2010-05-21,0.024629071713963224,,0.017446244995959148,0.0350872961863109,0.014133166829102262,0.007508344908514264,0.0037707907947694963,,0.004563270638203276,0.0024361983009140165,0.017639953310220946
2010-05-24,-0.017122218797497757,,-0.022799977629854085,-0.02847442166553016,-0.014955666887361163,-0.004657085283889195,-0.0071374565316612015,,-0.009434165723506305,-0.002430277662601732,-0.006933365206513109
2010-05-25,0.0167504461535104,,0.002314134343429197,0.009071772220774044,-0.0006902852771897283,-0.002808383392616687,-0.011729277721796438,,-0.005290966075257142,-0.004177109150055869,0.010155632602570464
2010-05-26,-0.007907872372184044,,-0.0021160932021303536,-0.006915483848348947,0.0020718433337028053,-0.009854039411072435,-0.006508221941558201,,-0.0003546305718097331,-0.0062913353991658205,-0.0031419517110957695
2010-05-27,0.039521458848211566,,0.0424132227716143,0.04526442320708224,0.03376984664110827,0.034123697804438136,0.020423787600980514,,0.019155446884724148,0.020400943479021105,0.035928399762060304
2010-05-28,-0.01757152633445247,,-0.018864146483350774,-0.02198527532437311,-0.013333490693957506,-0.008249774492344653,-0.004909168257662078,,0.001044151483216238,-0.004825627784441955,-0.015211437373482961
2010-06-01,-0.03219502876908109,,-0.0475024037874342,-0.021117420651171948,-0.022297082945450186,-0.009704527160940835,-0.0022767603559573635,,-0.023295668397265046,-0.01108491100076825,-0.015137617238122014
2010-06-02,0.030913987095446238,,0.043340075416985036,0.0313159955704545,0.02591567056649069,0.02239878833129083,0.017116223588577117,,0.021003964833810507,0.02171716999578699,0.02509416193463343
2010-06-03,-0.012060268910137117,,0.01346801593238256,-0.005398393168226212,0.004715236119132049,0.010040819793487143,0.001495666694220521,,0.010459941145373408,0.005827724751287677,0.0033659418320985957
2010-06-04,-0.03959066651552334,,-0.035186415584884556,-0.04002748925976607,-0.046932790303911065,-0.03208264064983457,-0.026511625269885375,,-0.029675893648361984,-0.0293119124997534,-0.03873131531325924
2010-06-07,-0.0178635235096406,,-0.008729409755418693,-0.019787990292779445,-0.025676665442945557,-0.014472810744870945,-0.007671867151042178,,0.006045989591646039,-0.00140444651744831,-0.0190355771803139
2010-06-08,0.02273547090146244,,0.016633993002797665,0.02090849229932301,0.01046919751466091,0.0018952041280921872,0.0162352855661696,,0.013078424823428803,0.0024615670754657426,0.008408270159110165
2010-06-09,0.0013676904011248325,,-0.010394512000712064,-0.010592888778676368,0.0,-0.005201256445878988,-0.001902333268174794,,-0.005582676142465104,-0.004559668727609045,0.0012835308035139548
2010-06-10,0.035860761232995975,,0.050184761589404436,0.03283372452682154,0.03858539704608788,0.024239513819112712,0.017149514073918404,,0.024561686050710962,0.019027399014997393,0.03395279635693882
2010-06-11,0.011210230939689314,,0.006112118640282382,0.002764539058464077,0.0034393283208637992,0.008816857617505836,-0.008242724518899958,,0.0006848588843264558,0.008298555787118023,-0.0009295743431744219
2010-06-14,-0.009781508786514626,,-0.005154362721227934,-0.004135483351697444,-0.0010278485746670896,-0.001839957904190448,0.005666648612520531,,0.005817934460792484,0.0017147259103900137,0.0027905280422257928
2010-06-15,0.02469519707424528,,0.02923752166067417,0.023529711829071598,0.030198826469424622,0.026266971734872024,0.010142822622194236,,0.01939402835648707,0.017117650329857126,0.02380959199368493
2010-06-16,-0.0012852390314476159,,-0.0007191931254387773,0.0006755502843356354,-0.0026649728622656355,0.0026946776044725063,-0.00669420301217416,,0.006341721822952895,0.003702140410412502,-0.006946477709867227
2010-06-17,-0.005469985628601792,,-0.001079566104679075,-0.0013507138136361618,0.0030062984703715934,0.0035821576373016306,0.008985501416013175,,0.007296949892585891,0.0013411684322301998,-0.0060827389387397846
2010-06-18,0.005719348346069575,,0.006187861482253476,0.005491599359660704,0.003914877096849567,-4.4466033889634105e-05,-0.003662412325242337,,0.0008984708482371317,-0.0053515557238627,-0.003223323782717946
2010-06-21,0.006138759837468477,,-0.002158188654952431,-0.0013488160816547135,0.0016668363062242175,-0.0071652368221203355,-0.0026256249248306496,,-0.00698128157648481,-0.0016921069369242314,-0.008007462012390776
2010-06-22,-0.02472688449590621,,-0.029194467185312267,-0.01552982043851403,-0.024292798889378964,-0.008570145559801845,-0.010906629599266693,,-0.024774207414619998,-0.009830552147662597,-0.022353361727812437
2010-06-23,0.0019758324329495203,,-0.0076106507040395455,-0.00480116499216432,-0.0037519818767990376,-0.0018201803241956194,0.006464259069495881,,-0.008925096023161161,-0.0041082591731929075,-0.000634908070983986
2010-06-24,-0.025304598812204815,,-0.020949956494216937,-0.017918533046840435,-0.017459524432181128,-0.020054534862135487,-0.012089433396455962,,-0.005542174396410138,-0.007218684847614454,-0.023832502483163487
2010-06-25,0.014835001539113435,,0.002865881678918214,0.027368088622448106,0.007665714634939258,-0.0009301356639824787,-0.010324957159038695,,0.0045276596322536555,0.004501181963192602,0.002930014418306426
2010-06-28,-0.011295517953806011,,-0.013526546421347874,-0.009562660521576505,-0.006915800756996826,0.00186233109954137,0.008501087392674966,,0.006588406526897961,-0.0017236044297884723,-0.007465173596990726
2010-06-29,-0.03696228496670351,,-0.033024368604412824,-0.035861674091316464,-0.0386490208600615,-0.03717498558206411,-0.016092090124501968,,-0.02032424468867211,-0.018300963308752527,-0.035644373012387875
2010-06-30,-0.010119292035299488,,-0.00778939089856634,-0.012160459320388006,-0.00651942878178513,-0.01544388027874366,-0.007009583451918933,,-0.006328648297414419,-0.00809005113191752,-0.012207715147000364
2010-07-01,-0.005639138615222583,,-0.0036227322486055424,-0.009413953128790675,-0.0029160106286535425,-0.003921504999950476,0.0019611670729029473,,-0.004600446041847062,-0.00851079712752656,0.008239479368976843
2010-07-02,-0.005671592143659421,,-0.0024243240992171122,-0.011695589339637436,-0.012432439648077054,-0.0014765127497529118,-0.003914202976432746,,0.0010666101811782625,0.002503594066523007,-0.01123636561371777
2010-07-06,0.0010691024813269667,,0.009720538803913659,0.005917341780491636,0.0018513552485674989,0.009857086761661416,0.005893692764523228,,0.01171848049485047,0.0049946834731382506,0.0
2010-07-07,0.039886288335320375,,0.03529891595511203,0.04411774102706656,0.03473778272254302,0.03221148806369856,0.019141079977690323,,0.03088854515572681,0.01952456563069438,0.028237247652949105
2010-07-08,0.01643827172856671,,0.0141414034932148,0.00774586811992628,0.012857429951042665,0.006145872260909124,0.014948169279019208,,0.007830582946346976,0.008356268593075589,0.008706989659942543
2010-07-09,0.023922006280784114,,0.005157982947154416,0.013976566553904002,0.009872748165024703,0.005168910421878836,0.0,,0.006757418287539618,0.0024171439435878295,0.009627933873266326
2010-07-12,-0.0131625217984086,,-0.002660715546884851,0.0013779209030193584,-0.005237517538102199,0.004675693647191448,0.003398906853748773,,0.0033556494542859028,-0.0017221605003305829,0.0013156724394551844
2010-07-13,0.027009276333111787,,0.01200458284050221,0.024776884576784175,0.01755019237445521,0.014424953864834666,0.009032321701664126,,0.003344209411813903,0.007591212288822646,0.024958943048391635
2010-07-14,-0.003246414889464755,,-0.0011295278753088445,-0.007387448341325653,0.0020698720753355992,0.005963812459505169,0.00037306799439940086,,0.00033323048709155145,0.0,-0.006408111469105471
2010-07-15,-0.0009777749943240543,,-0.0011312878598130904,-0.0020296483419798284,-0.0003444272177125507,0.0031918010383362727,0.0029829985513065704,,0.006664663114113845,0.0030820797462309812,0.003224868948533244
2010-07-16,-0.02738821354554266,,-0.023778212895449347,-0.042034285399262794,-0.03340222492771494,-0.028636626657258413,-0.01412623980324812,,-0.017212800319019617,-0.0208259932289524,-0.03503704715914413
2010-07-21,-0.003250724674167871,,-0.016338008560663808,-0.01611684733347496,-0.002441522173352806,-0.011970796103711767,-0.010784623109065694,,-0.01545050232155376,-0.016359538647392258,-0.017891781860356448
2010-07-22,0.02152675711632379,,0.022145667216232345,0.029201812841891828,0.030768913519691354,0.027027491183394092,0.011277885319937564,,0.016026970228544712,0.006369459203406702,0.03014246461700454
2010-07-23,0.022030176443480265,,0.004482363350334806,0.007612288858671157,0.02001398144998312,0.00680546784875502,0.009293661066378966,,0.0016425008848299782,-0.00035142039830438065,0.014468985336588025
2010-07-26,0.005936062774305917,,0.008739974075651968,0.013736476605421322,0.01629528510529621,0.006309124571013847,0.005156048800401214,,0.007217753836796792,0.014421422071196233,0.014897125121337895
2010-07-27,-0.008074653767477957,,-0.004792885736140784,0.0027104259931745034,-0.006872075073934281,0.0026865827290027955,0.003664956339543668,,0.014658541481842535,0.0010404134384540686,-0.012804252169557717
2010-07-28,-0.003131045760923712,,-0.002223064639505501,-0.008784339219057968,-0.0026355437522975755,-0.008039096616779262,-0.005476566379909231,,-0.004815382356107012,-0.01350933962900136,-0.006959883818434376
2010-07-29,-0.0009418446568555394,,0.001485147044055779,0.0034083953937527056,-0.003303514797371121,-0.009004754614438615,-0.012114452934966713,,-0.015484014447400996,-0.000702289549352697,-0.005097062627052562
2010-07-30,0.006286842542674753,,-0.0020385297429071914,-0.0006793424546970295,0.003977153917244403,-0.004089636905941441,0.002601016575918935,,-0.0049149959377911,0.003865437925811843,0.006724288291593217
2010-08-02,0.026866615444808506,,0.03491794801243708,0.02515286365440783,0.019808848472659735,0.020985901058205192,0.011489657041377388,,0.02074449494866837,0.018901210159171455,0.021310251692874704
2010-08-03,-0.018253373392513317,,-0.0003587008274247294,-0.011272606854265232,-0.005179848289978972,-0.005362000596826788,-0.008794025501824065,,-0.004838892069681688,0.008244058657050246,-0.015260179604329238
2010-08-04,0.009296501062233897,,0.007719777346385515,0.004023798707026627,0.00878614847114556,0.008086781785864083,0.0036969361215866137,,0.004214006754374555,0.009880795250925667,0.016762059969832377
2010-08-05,0.0021487635017169993,,0.003206779082621125,-0.004007672639043447,0.0006454410424570067,-0.004456489003034192,-0.004419897526119487,,-0.0016138656744437707,0.00033736035622178306,0.0031102311220376766
2010-08-06,-0.0045950295304176825,,-0.011898189497887124,-0.008719219282510293,-0.005480693620913968,-0.00268611510817085,0.0022200816407431656,,0.0019396853037592088,0.002023981848966905,-0.006822051234012583
2010-08-09,0.006155344553735009,,0.00413352083467089,0.005412780558381458,0.005186979882701337,0.006732373457182028,0.00516757400021195,,0.003549484948839332,0.0026926901558887995,0.009678586397797506
2010-08-10,-0.010706505525859167,,-0.008233239521703961,-0.008748663175319082,-0.006772266245831604,-0.010254155576112423,0.0022030303485209846,,0.005787771206123171,0.002349214174484082,-0.008658228617741348
2010-08-11,-0.03370438415774546,,-0.029778476804320553,-0.035301930966287975,-0.037337886256282427,-0.0238736632493306,-0.01648948833495567,,-0.020140785662226768,-0.02578677716539257,-0.026200465019147412
2010-08-12,0.006400017500581834,,-0.00595208891437804,-0.007037131601426605,-0.007082558755607926,-0.013844097130858879,-0.0011175211898046822,,-0.0019575118071341047,0.0041252065910117874,-0.0038436495472780052
2010-08-13,-0.004769827951314087,,-0.0016839194586587558,-0.0028347355238498295,-0.0013585909020545905,-0.00467951886637008,-0.00037295985874885584,,0.003595686578057755,-0.003765507637291221,-0.011254117004673714
