,DOUBLE
2014-10-08,-0.0020693515359981266
2014-10-09,-0.0015053674377018345
2014-10-10,-0.0037708534906730727
2014-10-14,0.0010252586272011725
2014-10-15,-0.00066401062417
2014-10-16,0.00817845816489496
2014-10-17,-0.006286353917915314
2014-10-20,-0.009237032477670298
2014-10-21,0.015582248209807716
2014-10-22,0.00052268606559379
2014-10-23,-0.0036557933342000583
2014-10-24,0.00017942940048546688
2014-10-27,0.00210315008527947
2014-10-28,0.006185519651533029
2014-10-29,0.004564755125794625
2014-10-30,-0.0010610079575597
2014-10-31,-0.015486366464031377
2014-11-04,0.02113452564953895
2014-11-05,0.01443222998885653
2014-11-06,-0.0209556032197779
2014-11-07,-0.004087177293264483
2014-11-10,-0.0018234798364662199
2014-11-11,0.008719477487899861
2014-11-12,-0.0015610382695063353
2014-11-13,-0.002353363817171753
2014-11-14,0.006294884234420853
2014-11-17,-0.00177595266376835
2014-11-18,0.00446256276103143
2014-11-19,0.004820167255356509
2014-11-20,-0.005709281454916734
2014-11-21,-0.0044024820118502995
2014-11-25,0.005043652992592275
2014-11-26,0.003850904022039575
2014-11-28,0.012422810754314749
2014-12-01,0.009864285707568308
2014-12-02,-0.001468506446245691
2014-12-03,0.0049138723067948505
2014-12-04,0.00897891959931762
2014-12-05,-0.004252648903401384
2014-12-08,-0.009759362462060167
2014-12-09,-0.0005826792369483002
2014-12-10,-0.008342539326326816
2014-12-11,0.010576561642504766
2014-12-12,0.0002550557154799007
2014-12-15,-0.002734489752088667
2014-12-16,0.007667586700370735
2014-12-17,-0.003277799460351184
2014-12-18,-0.006300074934101049
2014-12-19,-0.004900166630200445
2014-12-22,2.281225758496674e-05
2014-12-24,0.00759095355439794
2014-12-26,0.008103923141625414
2014-12-29,0.0027942671216288737
2014-12-30,-0.003970594146598317
2015-01-05,0.002045212560173716
2015-01-06,0.007352808670123898
2015-01-07,0.0031855455406560765
2015-01-08,0.006320908263083585
2015-01-09,-0.0009088477349144834
2015-01-13,-0.008429244960249164
2015-01-14,0.0048814869644397295
2015-01-15,0.008806606369424121
2015-01-16,0.0029258783078439645
2015-01-20,-0.005573743549483517
2015-01-21,0.0052785681167093965
2015-01-22,-0.0013142836037339
2015-01-23,0.0010301368719593494
2015-01-26,0.004339999445914368
2015-01-27,0.0059271555964890005
2015-01-28,-0.0010414775173951249
2015-01-29,0.004701667687307155
2015-01-30,-0.0009894557656229034
2015-02-02,0.007832829063103598
2015-02-03,0.0080526421120794
2015-02-04,-0.0020017876614124835
2015-02-05,-0.013718034283985533
2015-02-06,-0.004200832999098092
2015-02-09,-0.003953567480403567
2015-02-10,-0.006542758651439309
2015-02-12,0.009159789341029498
2015-02-13,-0.008393509814396684
2015-02-17,0.0024775190283156836
2015-02-18,0.002627005347520083
2015-02-19,-0.0026026791029213647
2015-02-20,-0.0030855472255419828
2015-02-23,0.009854088524488245
2015-02-24,0.0021858086157401455
2015-02-25,-0.0022333170660599495
2015-02-26,-0.0004966995336003668
2015-02-27,-0.004705223710088271
2015-03-02,5.143475680271701e-05
2015-03-03,-0.014186359270854633
2015-03-04,-0.005300154814972893
2015-03-05,0.006058205040444767
2015-03-06,0.006026955334806678
2015-03-09,0.015365736771800167
2015-03-10,-0.0009196918978600782
2015-03-11,-0.003535355894411117
2015-03-12,0.00792781414633425
2015-03-13,-0.010615617447633563
2015-03-16,-0.004233014257562725
2015-03-17,0.003215701139183745
2015-03-18,3.4743782113942894e-05
2015-03-19,-0.006065950877668911
2015-03-20,0.0031479987377544334
2015-03-23,0.0015035921207024994
2015-03-24,0.0011671441968938467
2015-03-25,0.0038334696752747675
2015-03-26,0.001662226533982467
2015-03-27,-0.01310180814340015
2015-03-30,0.007284131309766657
2015-03-31,0.004691743543600434
2015-04-01,0.0046986734948783
2015-04-02,-0.00849222740106715
2015-04-06,0.000795448481903873
2015-04-07,-0.006730663171364938
2015-04-08,-0.00497932663910215
2015-04-09,0.002680335991014586
2015-04-10,0.006250058453843108
2015-04-13,-0.0076605717060346905
2015-04-14,-0.0036682283410928167
2015-04-15,-0.0060135798619727395
2015-04-16,0.00882152880062256
2015-04-17,-0.0035278314359747306
2015-04-20,0.002953354036698691
2015-04-21,-0.006925437376692412
2015-04-22,0.003383951637949475
2015-04-23,0.0001363208650450201
2015-04-24,-0.005421036563798897
2015-04-27,-0.0011639169091279102
2015-04-28,-0.0026474522886036503
2015-04-30,-0.008165984467567512
2015-05-01,-0.003764450309801515
2015-05-07,0.0009294452813746273
2015-05-08,0.006978525731279776
2015-05-11,-0.005500554002906894
2015-05-12,-0.0025290769250899
2015-05-13,0.0008300132802124333
2015-05-14,0.003019973698498783
2015-05-15,0.0023439647106227837
2015-05-18,0.0017294887708670086
2015-05-19,0.002830820514235025
2015-05-20,0.015608064440220401
2015-05-21,-0.0010182735112146334
2015-05-22,-9.200606082299806e-06
2015-05-26,0.00214388647225232
2015-05-27,-0.0113804398942097
2015-05-28,0.018459669228496078
2015-05-29,0.0015671966668066204
2015-06-01,0.00575562488935897
2015-06-02,0.0015858258637356417
2015-06-03,0.0006478596304095522
2015-06-04,0.007336761183892915
2015-06-05,0.001270685407324005
2015-06-08,-0.0015970783442213685
2015-06-09,0.005914974045507153
2015-06-10,-0.0006086983574079805
2015-06-11,-0.005796918075197921
2015-06-12,-0.014685367189993716
2015-06-15,0.0025938288073539496
2015-06-16,-0.0004783596568392171
2015-06-17,-0.0019463715849688417
2015-06-18,0.0009780798476754504
2015-06-19,-0.007987957612300207
2015-06-22,0.0020931661192634243
2015-06-23,0.00025557286657095987
2015-06-24,-0.0005027808582237082
2015-06-25,0.0019793683544904912
2015-06-26,-0.002799349420460174
2015-06-29,0.006067902642859908
2015-06-30,-0.005168435145934334
2015-07-01,0.001411739638189685
2015-07-02,0.0020139370621076996
2015-07-06,0.0002261900479170447
2015-07-07,0.007964237852444484
2015-07-08,-0.006760206907556656
2015-07-09,0.013927552346212199
2015-07-10,0.006106386711000144
2015-07-13,0.0013109066991383509
2015-07-14,-0.001239256891907193
2015-07-15,-9.114278176004971e-05
2015-07-16,0.004713861613353676
2015-07-17,-0.0014615216747799447
2015-07-21,0.023365639854656308
2015-07-22,-0.0011049069126060163
2015-07-23,0.002489200532131742
2015-07-24,-0.001594520881588359
2015-07-27,-0.015949642543134898
2015-07-28,0.015684983585776767
2015-07-29,0.0004582517313769501
2015-07-30,0.0035611398790697
2015-07-31,-0.0006216942678891483
2015-08-03,0.012034494387563505
2015-08-04,0.02215445725389069
2015-08-05,-0.00555481169075695
2015-08-06,-0.007867209012499501
2015-08-07,0.018910659951736353
2015-08-10,0.011128942228876742
2015-08-12,0.010130093836114112
2015-08-13,0.004910876214052881
2015-08-14,-0.0046033734885967004
2015-08-17,0.0012672628452738554
2015-08-18,-0.00324640772619352
2015-08-19,-0.0081753446805469
2015-08-20,0.005957823074664928
2015-08-21,-0.00710077656700181
2015-08-24,0.012445011978965467
2015-08-25,-0.008691093297504499
2015-08-27,0.006481371735157957
2015-08-28,-0.005605595463535584
2015-08-31,0.00934783671791535
2015-09-01,-0.008852724638979702
2015-09-02,-0.020771347188831134
2015-09-03,-0.007542769994712636
2015-09-04,0.0040834494038764005
2015-09-08,-0.0022854853151506958
2015-09-09,-0.004491465029466006
2015-09-10,0.0041238816667636
2015-09-11,0.007410545391429117
2015-09-14,0.002083724432453483
2015-09-15,3.929624116587554e-05
2015-09-16,-0.01848943209648682
2015-09-17,-0.00123438577584565
2015-09-18,-0.0003745161464202597
2015-09-24,0.0043188416664510605
2015-09-25,0.0056697788024628135
2015-09-29,0.013920349078668189
2015-10-01,-0.01666410016870455
2015-10-05,-0.0146053085728413
2015-10-08,0.011218464938174567
2015-10-09,-0.001391360906115741
2015-10-13,0.009727132429602072
2015-10-14,-0.014814493348032401
2015-10-15,0.0026305450097502455
2015-10-16,0.007352239765748326
2015-10-19,-0.00197447534815175
2015-10-20,0.0021580763267470995
2015-10-21,0.01974524333159
2015-10-22,-0.001576921189060292
2015-10-23,0.0037517386174545997
2015-10-26,-0.004023351491681809
2015-10-27,0.007003701574916881
2015-10-28,-0.004495482448722625
2015-10-29,-0.004281908413693242
2015-10-30,0.00017272919293842386
2015-11-02,0.000608474776108885
2015-11-04,-0.005989819156500509
2015-11-05,0.005151684890518909
2015-11-06,0.00046958533770352683
2015-11-09,0.0038813128187925663
2015-11-10,0.007744841678907471
2015-11-11,0.0013985928163694006
2015-11-12,-0.008690265343920233
2015-11-13,0.00025136303731657496
2015-11-16,-0.008522264967043846
2015-11-17,-0.008254051410288028
2015-11-18,0.0005164071252496986
2015-11-19,0.008773873226832415
2015-11-20,0.0007218999520506835
2015-11-24,0.0025859860535054646
2015-11-25,0.008598973509812542
2015-11-27,0.005612874585054183
2015-11-30,0.006597356533023842
2015-12-01,-0.00597383540994479
2015-12-02,-0.0024199458696220854
2015-12-03,0.007080036858277316
2015-12-04,-0.0021545614358104417
2015-12-07,-0.0023585944860169995
2015-12-08,0.005877032082111016
2015-12-09,0.014821729554411401
2015-12-10,0.004409267005628273
2015-12-11,0.003048205367493812
2015-12-14,-0.011654466010438992
2015-12-15,-0.009275523220871834
2015-12-16,-0.0010943311967992265
2015-12-17,-0.0004393087312093355
2015-12-18,0.006008463641758017
2015-12-21,0.00635670229737292
2015-12-22,-0.0022184206457278467
2015-12-24,-0.00625473211217123
2015-12-28,-0.009167356049687428
2015-12-29,0.004912457582090651
2015-12-30,-0.0070671805110088986
2016-01-04,-0.0040259602304524335
2016-01-05,-0.012724350762468577
2016-01-06,-0.0012868630030478754
2016-01-07,-0.00262404137699235
2016-01-08,0.017032788571337304
2016-01-12,-0.009609614358656867
2016-01-13,-0.012967804429048454
2016-01-14,0.0012336724739308198
2016-01-15,0.014330827357069004
2016-01-19,0.005757350600001659
2016-01-20,0.024946201137495672
2016-01-21,0.005293828780091991
2016-01-22,-0.011518434314002844
2016-01-25,0.004713621238409283
2016-01-26,0.01652250511753965
2016-01-27,0.0024343675417660996
2016-01-28,0.006673541462112071
2016-01-29,0.005326773344857098
2016-02-01,-0.01937496472185242
2016-02-02,0.022350016086232563
2016-02-03,-0.003448391192605967
2016-02-04,-0.007360215959217749
2016-02-05,0.0062528807290085486
2016-02-08,0.007842634315022827
2016-02-09,-0.0005753754308486965
2016-02-10,0.013802185877488476
2016-02-12,-0.014574276848329118
2016-02-16,-0.002981376847381945
2016-02-17,-0.010669637606997861
2016-02-18,0.01947670638405415
2016-02-19,0.015597320418816793
2016-02-22,0.007761395578810701
2016-02-23,0.00029499153845163363
2016-02-24,-0.01114653093445
2016-02-25,0.009156534118382374
2016-02-26,0.010685650276550034
2016-02-29,0.016796808860480638
2016-03-01,0.0018854786988790344
2016-03-02,-0.0038227933423318917
2016-03-03,-0.013302550830402314
2016-03-04,0.0015482403122027578
2016-03-07,0.003338898888467942
2016-03-08,-0.0010106239178488828
2016-03-09,-0.0009596221484886246
2016-03-10,-0.0097113769281704
2016-03-11,-0.0021289534884860054
2016-03-14,0.021647041633145608
2016-03-15,0.001988812262750334
2016-03-16,0.003101440018528657
2016-03-17,0.00570075413035211
2016-03-18,0.016333143231754815
2016-03-22,-0.009473983929378782
2016-03-23,0.0046062331913823504
2016-03-24,0.010018665995508994
2016-03-28,0.007663254204162541
2016-03-29,-0.004212514007500876
2016-03-30,-0.007360538246174501
2016-03-31,-0.0072339941691314
2016-04-01,0.006835573595417817
2016-04-04,-0.0023839018232532164
2016-04-05,0.01167068219047084
2016-04-06,-0.0015825836494816241
2016-04-07,-0.0186801221028366
2016-04-08,0.000882702907136837
2016-04-11,-0.007922688944172859
2016-04-12,-0.017853700961002483
2016-04-13,3.955435087779971e-05
2016-04-14,-0.012015245154134331
2016-04-15,0.004607277621588831
2016-04-18,-0.0036030480117064945
2016-04-19,0.002653120688047122
2016-04-20,0.006393737791081215
2016-04-21,0.0053981106612685
2016-04-22,-0.0007876929518721553
2016-04-25,-0.0048807407111754715
2016-04-26,0.005368097977980669
2016-04-27,-0.007117555119929113
2016-04-28,0.007248843839294465
2016-05-02,0.006836955082440286
2016-05-06,-0.002874559737941458
2016-05-09,0.0034653645688513994
2016-05-10,0.0021492536045896703
2016-05-11,-0.004039301695609665
2016-05-12,-0.010295885602088425
2016-05-13,-0.00030879813393941673
2016-05-16,0.0022573823398217953
2016-05-17,-0.0016176375764237
2016-05-18,-0.0268388497971877
2016-05-19,0.006222674695557047
2016-05-20,-0.0021623890342754044
2016-05-23,0.004465481241195016
2016-05-24,0.00598916600654262
2016-05-25,0.0082902466641146
2016-05-26,0.0026035233632513504
2016-05-27,-0.0008601457565253546
2016-05-31,-0.0009942796944555337
2016-06-01,0.0036774639614260097
2016-06-02,-0.00025921656085819283
2016-06-03,0.008603684229982615
2016-06-06,-0.003331054680644445
2016-06-07,-0.0022187993277796346
2016-06-08,-0.006012839319466442
2016-06-09,-0.0005525714220333032
2016-06-10,0.0007288999317897524
2016-06-13,0.011496040989305338
2016-06-14,0.006833240308694357
2016-06-15,0.004227595986185757
2016-06-16,0.01042380488901006
2016-06-17,-0.0007803228955191633
2016-06-20,-0.004181269304783793
2016-06-21,0.010480110301957318
2016-06-22,0.00909611236964066
2016-06-23,-0.004196955847317383
2016-06-24,0.008437414192131232
2016-06-27,0.025768287477599933
2016-06-28,0.004378497616024538
2016-06-29,-0.013770733930219724
2016-06-30,0.00020969618767183347
2016-07-01,-0.0014850809397907241
2016-07-05,0.01005797943950739
2016-07-06,0.021542320241069113
2016-07-07,0.005854800936768167
2016-07-08,0.027743033363786397
2016-07-11,0.003634331195421732
2016-07-12,-0.0027125856158606854
2016-07-13,0.007339108786326867
2016-07-14,-0.0031752628092746836
2016-07-15,0.0025518451140965834
2016-07-19,0.01214709597708618
2016-07-20,0.0020730404144160253
2016-07-21,0.003400747440460684
2016-07-22,0.0011579968814373369
2016-07-25,-0.0028029319203929266
2016-07-26,0.012749393257938106
2016-07-27,0.002434321426018158
2016-07-28,0.0202741694800119
2016-07-29,-0.015216993202587358
2016-08-01,-0.004606653947783888
2016-08-02,0.006472771165918276
2016-08-03,-0.000585233160470499
2016-08-04,0.0013609143049932084
2016-08-05,0.0009689943328734891
2016-08-08,0.010476255503310319
2016-08-09,0.0007550863367597138
2016-08-10,0.007336253317401549
2016-08-12,3.4768138192374336e-05
2016-08-15,-0.0024249092056486334
2016-08-16,-0.006460502943108902
2016-08-17,0.002135565014420566
2016-08-18,0.0226006356850866
2016-08-19,0.004303387369104817
2016-08-22,-0.004690722531283371
2016-08-23,-0.0063636363636363
2016-08-24,0.00444349088312831
2016-08-25,0.001303076446468592
2016-08-26,0.009070374189512039
2016-08-29,0.009567378450500777
2016-08-30,-0.002460024600246
2016-08-31,0.004610170958462457
2016-09-01,0.01418936965811955
2016-09-02,-0.004851856267450816
2016-09-06,-0.00189653099563975
2016-09-07,-0.0005540347290217166
2016-09-08,-0.0017888571871109548
2016-09-09,0.0006253119052771932
2016-09-12,-0.0006256602490891791
2016-09-13,0.0
2016-09-14,0.004623486471957195
2016-09-15,-0.0037091118518293
2016-09-16,0.0007670378190010951
2016-09-20,0.0157490441763998
2016-09-21,-0.0034054031905212502
2016-09-23,-0.0017959264964827245
2016-09-26,0.0082160713365289
2016-09-27,-0.0020608285849556913
2016-09-28,-0.004565312887095127
2016-09-29,-0.0064101345706147235
2016-09-30,0.00965517328007969
2016-10-03,-0.003368425675927119
2016-10-04,0.005236128397806521
2016-10-05,0.009660784671284284
2016-10-06,0.00591377320430719
2016-10-07,0.0006865278061202967
2016-10-11,-0.0012015424894670744
2016-10-12,0.0026964251962604147
2016-10-13,-0.0012245568448247667
2016-10-14,-0.00030296682082381
2016-10-17,0.004175301072560783
2016-10-18,-0.005347977182680267
2016-10-19,-0.002072482886539988
2016-10-20,-0.0014662978919448531
2016-10-21,0.0015484851684419666
2016-10-24,-0.004843643627311033
2016-10-25,-0.003051705607918417
2016-10-26,-0.01057651137575095
2016-10-27,-0.0009794504246262085
2016-10-28,0.004267381729556791
2016-10-31,0.0032197145599207498
2016-11-02,-0.008991166452671588
2016-11-04,0.00539044722861805
2016-11-08,0.004319712588107245
2016-11-09,-0.003806139446145492
2016-11-10,0.006225029904760658
2016-11-11,0.005716160065853277
2016-11-14,0.009472594495379068
2016-11-15,0.0034514142727074502
2016-11-16,-0.01854454208549195
2016-11-17,-0.0020931449502878
2016-11-18,0.0004221095253011337
2016-11-21,0.0009195085910721169
2016-11-22,0.004589804858622033
2016-11-25,-0.0079772197426425
2016-11-28,0.010629658975175349
2016-11-29,0.0002566795271049667
2016-11-30,0.0016255987182742333
2016-12-01,0.0068432580425294605
2016-12-02,0.00961043204750753
2016-12-05,-0.001977226315974358
2016-12-06,-0.003743270277497485
2016-12-07,-0.0005577371725257949
2016-12-08,0.006341405804821734
2016-12-09,0.0032673372354986886
2016-12-12,-0.015610763765829384
2016-12-13,-0.00916231414271356
2016-12-14,0.014025603890068301
2016-12-15,-0.006574292648260717
2016-12-16,0.004023686065488806
2016-12-19,-0.0067680064004883335
2016-12-20,-0.005472336058672683
2016-12-21,0.00030489806510799154
2016-12-22,-0.00015753994250693355
2016-12-27,-0.001790495195334513
2016-12-28,0.0034361307347153163
2016-12-29,-0.0011452969661478575
2016-12-30,0.0019962213192682
2017-01-04,0.0007458146061962278
2017-01-05,-0.0056003672371958664
2017-01-06,0.00667304827156495
2017-01-10,-0.0014621097343995664
2017-01-11,0.003490089504581681
2017-01-12,-0.004827437701051487
2017-01-13,0.00378878237457031
2017-01-17,0.003727291290950576
2017-01-18,0.007099771997030616
2017-01-19,-0.00613798006790992
2017-01-20,0.004425140847021285
2017-01-23,-0.0018875045106833913
2017-01-24,-0.004438785010261788
2017-01-25,0.0010764202573107253
2017-01-26,-0.0016402032270464338
2017-01-27,0.0019455824924418997
2017-01-30,0.00045049508135576883
2017-01-31,0.006989684661022313
2017-02-01,-0.0003339963142458017
2017-02-02,0.0009624639307434218
2017-02-03,0.009397086944674293
2017-02-06,0.0040441194939636665
2017-02-07,-0.0018694950591826355
2017-02-08,-0.007611804097335683
2017-02-09,-0.004318450404573133
2017-02-10,0.004174407560639709
2017-02-13,0.009732377750031284
2017-02-14,-0.006484526310719365
2017-02-15,0.003373499642640345
2017-02-16,-0.0033195020746886856
2017-02-17,0.006024356927443608
2017-02-21,-0.0053799910030561835
2017-02-22,-0.006717787159829618
2017-02-23,-0.00143083940970604
2017-02-24,0.000359346619090983
2017-02-27,-0.003167067160837699
2017-02-28,0.004749358908710591
2017-03-01,-0.00848333754713244
2017-03-02,-0.0013529141271299066
2017-03-03,0.0011269288819908052
2017-03-06,0.003278530099441652
2017-03-07,-0.002421253997313037
2017-03-08,-0.005878984581972867
2017-03-09,0.00332551503708624
2017-03-10,0.003070334943499666
2017-03-13,0.00094982108106951
2017-03-14,-0.0023295286653358246
2017-03-15,-0.0027970149586280003
2017-03-16,0.0020721998986738452
2017-03-17,0.0016306187959402522
2017-03-21,0.0072358197962101994
2017-03-22,-0.0079613032865741
2017-03-23,-0.000526285946038655
2017-03-24,-0.00101867807919938
2017-03-27,0.008953295929552489
2017-03-28,-0.006020453991546117
2017-03-29,0.00244145580778681
2017-03-30,0.0031525410133694427
2017-03-31,0.0076263748141355645
2017-04-03,0.0002036670136175327
2017-04-04,0.00033644980045681623
2017-04-05,0.0028099884116382914
2017-04-06,0.005536478550811183
2017-04-07,-0.0029804045582755533
2017-04-10,0.0014927808454354083
2017-04-11,0.001860430991111858
2017-04-12,-0.011211707345727899
2017-04-13,-0.00351123595505615
2017-04-17,-0.0005884083553986667
2017-04-18,-0.0033511589288141848
2017-04-19,0.0020649953084808403
2017-04-20,-0.0037735234230320755
2017-04-21,0.000868383661734455
2017-04-24,0.0009503930040366417
2017-04-25,-0.00023345150105664184
2017-04-26,0.005388277079624325
2017-04-27,-0.00275402550228033
2017-04-28,0.01518780396972675
2017-05-01,-0.005132030481574004
2017-05-02,-0.008888480590121157
2017-05-08,-0.001072471066339068
2017-05-09,0.0015351874175413586
2017-05-10,0.002497161899690717
2017-05-11,-0.00200187482796832
2017-05-12,-0.0030009841110258096
2017-05-15,0.00613645249181298
2017-05-16,0.000331924280610015
2017-05-17,-0.003928906538150617
2017-05-18,0.0024035480266127195
2017-05-19,-0.0030388756245850737
2017-05-22,-0.003205638160150385
2017-05-23,0.000763450170555098
2017-05-24,-0.0003068806279661648
2017-05-25,0.001269857634066353
2017-05-26,0.0048298687473832735
2017-05-30,0.0059901338971104
2017-05-31,-0.00014231908490030002
2017-06-01,0.00449399594098378
2017-06-02,-0.01028756443601126
2017-06-05,0.005684857917439034
2017-06-06,0.009227217837617669
2017-06-07,-0.002613550503125923
2017-06-08,0.0015128593040846
2017-06-09,0.006578947368421
2017-06-12,0.002200085148662487
2017-06-13,0.004444636848384317
2017-06-14,0.001659765724224
2017-06-15,0.0068331580947559225
2017-06-16,-0.0022975212051581694
2017-06-19,-0.01303124190205645
2017-06-20,0.0016198753986840495
2017-06-21,0.001201075694991195
2017-06-22,-0.0039603960396038425
2017-06-23,-0.001969473165928
2017-06-26,-0.003933136676499343
2017-06-27,-0.0029326719519583476
2017-06-28,-0.0040883567218922
2017-06-29,0.0001730103806228
2017-06-30,-0.005878290435536617
2017-07-03,-0.00691190772748205
2017-07-05,0.0009438669064623
2017-07-06,0.0012098548174219
2017-07-07,0.0003944879539279848
2017-07-10,0.0011520239693387168
2017-07-11,0.00536993759676854
2017-07-12,-0.003971922500455459
2017-07-13,-0.007720383094171641
2017-07-14,-0.00049610761598955
2017-07-18,-0.0006975807934038598
2017-07-19,0.0014251913499344349
2017-07-20,-0.00024882116006573387
2017-07-21,0.006026238803588092
2017-07-24,0.003645352182783325
2017-07-25,-0.005786509700110785
2017-07-26,0.002849360887488745
2017-07-27,0.0003238919409277666
2017-07-28,-0.000727555572697788
2017-07-31,0.0012166145476620702
2017-08-01,-0.001964852652263323
2017-08-02,0.010318874342214257
2017-08-03,-0.0003442455512311902
2017-08-04,0.00066986515508515
2017-08-07,0.002211854002860262
2017-08-08,-0.0006479516287061151
2017-08-09,0.0013338576276149998
2017-08-10,0.0011189443356291048
2017-08-11,0.0
2017-08-14,-0.004010041662580198
2017-08-15,0.0005735260380821334
2017-08-16,-0.00029104429091366665
2017-08-17,-0.0027856032266506837
2017-08-18,-0.001994120171282313
2017-08-21,-0.001752186669624987
2017-08-22,0.00054017021588745
2017-08-23,-0.00468968085102467
2017-08-24,0.00164473684210515
2017-08-25,-0.00136986301369864
2017-08-28,0.0006276364576155583
2017-08-29,-0.0023752735843762087
2017-08-30,-0.0050115250950342905
2017-08-31,-2.0780398442406646e-05
2017-09-01,0.002537791102802305
2017-09-05,-0.0004925720133973038
2017-09-06,0.002019567034796608
2017-09-07,0.0008250986673578001
2017-09-08,0.007951803134734233
2017-09-11,0.00412440300346335
2017-09-12,-0.00023669202326538673
2017-09-13,0.00018806570024039503
2017-09-14,-0.001237174202213905
2017-09-15,0.0062488077509992605
2017-09-18,0.0
2017-09-19,-0.0026676030089148248
2017-09-20,0.0015295852796072752
2017-09-21,-0.0031034760096886847
2017-09-22,-0.004782098414994983
2017-09-25,0.0034051895243581752
2017-09-26,0.003533927878410565
2017-09-27,0.0017250286759804203
2017-09-28,0.004089796068579857
2017-09-29,0.0041236134163232345
2017-10-02,0.004539595723014495
2017-10-03,-0.0006741945203285324
2017-10-04,0.004478257106374235
2017-10-05,-0.0009114212846524838
2017-10-06,0.00030793406408932
2017-10-09,0.0
2017-10-10,-0.003229598172331167
2017-10-11,-0.0033322702319017045
2017-10-12,-0.003378485384781607
2017-10-13,-0.0006616543981314586
2017-10-16,-0.005924923585489565
2017-10-17,-0.00021087037089364993
2017-10-18,0.0019761215488572066
2017-10-19,0.001010881124541858
2017-10-20,0.003533136325520235
2017-10-23,0.0023451201465509303
2017-10-24,0.0012446958110131495
2017-10-25,0.0013989992936146568
2017-10-26,0.0005525498381744667
2017-10-27,-0.0035002405484222112
2017-10-30,-0.0004930304925413666
2017-10-31,-0.0016750418760469001
2017-11-01,0.0018844292982769738
2017-11-02,1.9613773402409745e-05
2017-11-03,-4.2084439937507893e-17
2017-11-06,0.00797944736266845
2017-11-07,0.010518753542276015
2017-11-08,0.004929015242915795
2017-11-09,0.0015925532328695865
2017-11-10,-0.00267155609736916
2017-11-13,-0.0024136857258930844
2017-11-14,-0.0020869921963259153
2017-11-15,-0.0012207657387411108
2017-11-16,-0.0013352504809339
2017-11-17,0.0003311000860118799
2017-11-20,0.008688378524022758
2017-11-21,-0.002712519184231005
2017-11-22,0.0
2017-11-24,-0.002488097631795115
2017-11-27,-0.03862242033594717
2017-11-28,0.001300013478124045
2017-11-29,-0.008650719927573975
2017-11-30,0.0033685341530405003
2017-12-01,-0.002662149080348475
2017-12-04,-0.004046890088988191
2017-12-05,-0.009594155708719566
2017-12-06,0.00673330960476482
2017-12-07,0.0042067519876786835
2017-12-08,-0.0008661758336942
2017-12-11,0.000357962673614
2017-12-12,-0.001120086193787907
2017-12-13,-0.0014001347985636832
2017-12-14,-0.0046437975405079655
2017-12-15,0.00486902020069908
2017-12-18,0.0008431703204046
2017-12-19,0.003966602873169086
2017-12-20,0.010976919030793675
2017-12-21,0.0029550800554779583
2017-12-22,0.003113889015099995
2017-12-26,-0.0039004397877041666
2017-12-27,0.0032199309022485556
2017-12-28,0.0018330107067768002
2017-12-29,-0.0040398576303177095
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,-0.012762919279198934
2018-01-05,0.0002533279877457908
2018-01-08,0.0
2018-01-09,-0.00999705438564194
2018-01-10,0.0003046401490853234
2018-01-11,0.0055475896708003835
2018-01-12,0.00018086956463686
2018-01-16,0.00026026438986916
2018-01-17,-0.0026619139845051602
2018-01-18,0.00726556089723835
2018-01-19,-0.00477814086334911
2018-01-22,0.006306277794148265
2018-01-23,-0.004809433392394301
2018-01-24,-0.0027667366026977503
2018-01-25,-0.009926706921779676
2018-01-26,-0.004019231730874421
2018-01-29,-0.003117411937122909
2018-01-30,0.005174860197751057
2018-01-31,-0.00023266814586160654
2018-02-01,-0.000157629255989875
2018-02-02,-0.00028337131318372324
2018-02-05,-0.009564525414770337
2018-02-06,0.007410825971378888
2018-02-07,-0.00253650040761875
2018-02-08,0.010620321062383774
2018-02-09,-0.011849579892147993
2018-02-12,0.0
2018-02-13,0.011147074616141391
2018-02-14,0.004521329889890885
2018-02-15,0.0028559594265598507
2018-02-16,-0.000639931740614325
2018-02-20,0.0020046567960030383
2018-02-21,0.00247121240136125
2018-02-22,0.001268919060169925
2018-02-23,0.00032522885681121995
2018-02-26,-0.0010681950483831392
2018-02-27,-0.0009470331608743834
2018-02-28,-0.0074757045279984806
2018-03-01,0.0018802445408329094
2018-03-02,-0.008362120858186299
2018-03-05,-0.018139423127515555
2018-03-06,0.003935834566909517
2018-03-07,0.0
2018-03-08,-0.0002705090120496477
2018-03-09,-0.004914515579094855
2018-03-12,0.0038954544338906
2018-03-13,0.0019278989662530055
2018-03-14,-0.001099706744868025
2018-03-15,-0.00285862785862785
2018-03-16,-0.0004101980608665433
2018-03-19,0.0012252671840073
2018-03-20,-0.00181172372422898
2018-03-21,0.0
2018-03-22,0.006477946970083375
2018-03-23,-0.004873826173302603
2018-03-26,0.0029368591888831097
2018-03-27,-0.005857865748823183
2018-03-28,-0.0010284483744172099
2018-03-29,0.001224705918122505
2018-04-02,0.0
2018-04-03,-0.0013212930838778399
2018-04-04,0.004085591377367155
2018-04-05,0.006552726912927194
2018-04-06,-0.0056729501478258795
2018-04-09,0.004383744617524
2018-04-10,-0.00474950686210062
2018-04-11,-0.005863364071239503
2018-04-12,0.0
2018-04-13,0.002553475935828845
2018-04-16,0.0007003955846519752
2018-04-17,-0.0011983349477447131
